,Stvarna potrošnja,Random Forest predikcija,LSTM predikcija,Temperatura,Sat,Mjesec,Vikend
2018-08-25 03:00:00,23429.0,22741.11,23019.429477119447,22.0,3,8,1
2018-08-25 04:00:00,23055.0,23180.11,23141.42375211716,20.57000000000005,4,8,1
2018-08-25 05:00:00,23362.0,25789.34,23814.85471134186,17.860000000000014,5,8,1
2018-08-25 06:00:00,23603.0,26372.92,25002.55491380692,18.0,6,8,1
2018-08-25 07:00:00,24408.0,32174.42,26550.72948331833,16.860000000000014,7,8,1
2018-08-25 08:00:00,26401.0,29522.79,28171.881353855137,16.730000000000018,8,8,1
2018-08-25 09:00:00,28019.0,30996.75,29544.21744861603,16.689999999999998,9,8,1
2018-08-25 10:00:00,29138.999999999996,32772.27,30464.64512281418,19.55000000000001,10,8,1
2018-08-25 11:00:00,29761.0,34693.01,30882.85330553055,21.760000000000048,11,8,1
2018-08-25 12:00:00,30406.0,30217.83,30845.080324840546,24.57000000000005,12,8,1
2018-08-25 13:00:00,30248.0,30411.23,30464.320377731325,26.970000000000027,13,8,1
2018-08-25 14:00:00,29639.0,30146.75,29944.2862988472,28.57000000000005,14,8,1
2018-08-25 15:00:00,29001.0,29775.575,29477.532388782503,30.160000000000025,15,8,1
2018-08-25 16:00:00,28686.999999999996,29061.48,29212.545284557345,31.78000000000003,16,8,1
2018-08-25 17:00:00,28329.999999999996,27949.07,29213.15814933777,32.58000000000004,17,8,1
2018-08-25 18:00:00,28102.999999999996,29091.39,29472.509827613834,32.77000000000004,18,8,1
2018-08-25 19:00:00,28279.0,28099.81,29875.293839740756,32.57000000000005,19,8,1
2018-08-25 20:00:00,29860.0,29440.04,30015.53976507187,31.79000000000002,20,8,1
2018-08-25 21:00:00,28522.000000000004,34968.7,29083.42615127564,30.79000000000002,21,8,1
2018-08-25 22:00:00,26854.0,28159.44,26788.965406131745,28.55000000000001,22,8,1
2018-08-25 23:00:00,25508.0,27188.21,24635.97387418747,26.0,23,8,1
2018-08-26 00:00:00,24036.999999999996,25185.25,23404.545403385164,24.430000000000007,0,8,1
2018-08-26 01:00:00,22915.0,22784.986,22398.19945869446,24.0,1,8,1
2018-08-26 02:00:00,22284.0,21945.19,21657.8905459404,22.0,2,8,1
2018-08-26 03:00:00,21820.0,21243.39,21412.54197330475,20.430000000000007,3,8,1
2018-08-26 04:00:00,21539.0,21095.66,21656.32542114258,19.0,4,8,1
2018-08-26 05:00:00,21697.0,23139.97,22376.02645044327,18.430000000000007,5,8,1
2018-08-26 06:00:00,21525.0,23097.79,23569.948085021973,17.430000000000007,6,8,1
2018-08-26 07:00:00,21710.999999999996,21632.39,25129.906261825563,16.430000000000007,7,8,1
2018-08-26 08:00:00,23258.000000000004,24047.88,26776.556725597384,16.5,8,8,1
2018-08-26 09:00:00,24579.0,27031.56,28161.992499828342,16.710000000000036,9,8,1
2018-08-26 10:00:00,25687.0,24504.58,29049.05200634003,18.760000000000048,10,8,1
2018-08-26 11:00:00,26391.999999999996,25959.72,29374.578430747988,21.170000000000016,11,8,1
2018-08-26 12:00:00,27082.0,26742.08,29216.664419555666,23.379999999999995,12,8,1
2018-08-26 13:00:00,27489.000000000004,28863.44,28762.2850063324,25.57000000000005,13,8,1
2018-08-26 14:00:00,27039.999999999996,28745.18,28240.932413578037,27.400000000000034,14,8,1
2018-08-26 15:00:00,26615.000000000004,27073.07,27848.332700252537,28.970000000000027,15,8,1
2018-08-26 16:00:00,26368.0,29258.044999999995,27704.434003162387,29.950000000000045,16,8,1
2018-08-26 17:00:00,26239.0,27962.19,27861.0075252533,31.379999999999995,17,8,1
2018-08-26 18:00:00,26438.0,28089.02,28309.37060852051,33.0,18,8,1
2018-08-26 19:00:00,27124.0,28297.63,28935.376577186587,32.58000000000004,19,8,1
2018-08-26 20:00:00,29284.0,29148.99,29387.389990520478,32.39000000000004,20,8,1
2018-08-26 21:00:00,29126.0,28755.45,28764.223710060123,31.58000000000004,21,8,1
2018-08-26 22:00:00,27622.0,27640.13,26565.25999450684,30.05000000000001,22,8,1
2018-08-26 23:00:00,26063.0,25010.18,24462.962879180912,25.610000000000014,23,8,1
2018-08-27 00:00:00,24528.0,23248.06,23267.957133197786,24.29000000000002,0,8,0
2018-08-27 01:00:00,23403.0,23033.22,22378.460817718507,22.860000000000014,1,8,0
2018-08-27 02:00:00,22886.0,22660.09,21809.680792713167,21.430000000000007,2,8,0
2018-08-27 03:00:00,22621.0,22160.72,21819.264435195924,20.430000000000007,3,8,0
2018-08-27 04:00:00,23030.0,22816.14,22573.81573944092,19.430000000000007,4,8,0
2018-08-27 05:00:00,25246.0,24451.24,24258.59567098618,18.860000000000014,5,8,0
2018-08-27 06:00:00,27543.0,25074.87,26631.681351566316,17.430000000000007,6,8,0
2018-08-27 07:00:00,29647.0,28583.67,28982.454847431185,16.430000000000007,7,8,0
2018-08-27 08:00:00,31894.0,31126.64,30747.556690597536,17.710000000000036,8,8,0
2018-08-27 09:00:00,33384.0,32791.55,31841.317663192753,18.78000000000003,9,8,0
2018-08-27 10:00:00,34627.0,33414.64,32400.819257259373,21.180000000000007,10,8,0
2018-08-27 11:00:00,35676.0,31371.54,32534.201585388186,24.400000000000034,11,8,0
2018-08-27 12:00:00,36473.0,32969.485,32338.138572883607,27.189999999999998,12,8,0
2018-08-27 13:00:00,36183.0,30996.34,31966.774257946017,29.379999999999995,13,8,0
2018-08-27 14:00:00,35579.0,30850.07,31604.060859012607,31.379999999999995,14,8,0
2018-08-27 15:00:00,35404.0,31756.43,31398.045508480074,32.78000000000003,15,8,0
2018-08-27 16:00:00,35245.0,31047.87,31422.301280307773,34.170000000000016,16,8,0
2018-08-27 17:00:00,34705.0,30504.45,31666.07496137619,34.98000000000002,17,8,0
2018-08-27 18:00:00,34068.0,31510.59,32022.67924604416,34.79000000000002,18,8,0
2018-08-27 19:00:00,33828.0,29065.29,32288.767553520203,35.0,19,8,0
2018-08-27 20:00:00,35041.0,31412.6,32111.4030210495,34.0,20,8,0
2018-08-27 21:00:00,32942.0,29310.097,30986.840099430086,32.98000000000002,21,8,0
2018-08-27 22:00:00,30625.0,27162.06,28904.369526004793,32.03000000000003,22,8,0
2018-08-27 23:00:00,28520.000000000004,27031.8,26888.06393194199,29.74000000000001,23,8,0
2018-08-28 00:00:00,26801.0,25809.28,25675.72217025757,27.910000000000025,0,8,0
2018-08-28 01:00:00,25530.0,23573.12,24709.3638212204,26.430000000000007,1,8,0
2018-08-28 02:00:00,25041.0,24264.46,23945.363167572024,24.860000000000014,2,8,0
2018-08-28 03:00:00,24584.000000000004,24460.79,23788.467342090607,24.0,3,8,0
2018-08-28 04:00:00,24939.000000000004,22920.99,24447.065020275117,22.430000000000007,4,8,0
2018-08-28 05:00:00,26707.0,26281.03,25966.24449310303,22.0,5,8,0
2018-08-28 06:00:00,28868.0,27122.43,28060.972362136843,21.0,6,8,0
2018-08-28 07:00:00,30972.0,28817.52,30199.41140766144,21.430000000000007,7,8,0
2018-08-28 08:00:00,33419.0,29707.15,31950.048665332797,21.02000000000004,8,8,0
2018-08-28 09:00:00,34944.0,29339.65,33187.3274310112,20.379999999999995,9,8,0
2018-08-28 10:00:00,36017.0,31900.77,33985.65095405579,23.55000000000001,10,8,0
2018-08-28 11:00:00,36412.0,34194.58,34407.36052360535,26.379999999999995,11,8,0
2018-08-28 12:00:00,36684.0,35030.76,34502.95522089005,28.58000000000004,12,8,0
2018-08-28 13:00:00,36627.0,34155.88,34346.04474525452,29.970000000000027,13,8,0
2018-08-28 14:00:00,36049.0,28695.78,34041.38502368927,32.0,14,8,0
2018-08-28 15:00:00,35965.0,32797.68,33696.51062908173,32.57000000000005,15,8,0
2018-08-28 16:00:00,35725.0,31759.51,33439.64703531266,32.24000000000001,16,8,0
2018-08-28 17:00:00,34916.0,30906.02,33325.7420870781,32.120000000000005,17,8,0
2018-08-28 18:00:00,34207.0,28038.84,33326.63330478669,33.58000000000004,18,8,0
2018-08-28 19:00:00,33982.0,28832.19,33266.91927661896,33.370000000000005,19,8,0
2018-08-28 20:00:00,34957.0,31887.07,32780.91506404877,32.39000000000004,20,8,0
2018-08-28 21:00:00,32841.0,30806.89,31490.644249248508,31.600000000000023,21,8,0
2018-08-28 22:00:00,30427.000000000004,27999.393333333333,29450.73969860077,30.29000000000002,22,8,0
2018-08-28 23:00:00,28607.0,28087.115,27409.32862377167,28.370000000000005,23,8,0
2018-08-29 00:00:00,26810.000000000004,25829.91,26014.58267660141,27.200000000000045,0,8,0
2018-08-29 01:00:00,25610.0,22630.145,24877.239937210084,26.57000000000005,1,8,0
2018-08-29 02:00:00,25108.0,24484.23,23977.339570617678,23.29000000000002,2,8,0
2018-08-29 03:00:00,24807.000000000004,23129.63,23699.123377227785,23.430000000000007,3,8,0
2018-08-29 04:00:00,25066.000000000004,23008.74,24236.88170089722,22.860000000000014,4,8,0
2018-08-29 05:00:00,26799.0,24723.83,25674.701542854313,21.430000000000007,5,8,0
2018-08-29 06:00:00,28937.0,27466.4,27763.312972545627,20.430000000000007,6,8,0
2018-08-29 07:00:00,31031.0,30243.88,29939.617783069614,19.430000000000007,7,8,0
2018-08-29 08:00:00,33115.0,31009.94,31702.573378658297,18.74000000000001,8,8,0
2018-08-29 09:00:00,34631.0,32353.11,32902.660286426544,18.78000000000003,9,8,0
2018-08-29 10:00:00,35647.0,32628.07,33635.52692089081,21.360000000000014,10,8,0
2018-08-29 11:00:00,36507.0,33380.9,33965.40444107056,24.57000000000005,11,8,0
2018-08-29 12:00:00,37034.0,32464.720000000005,33967.499413108824,26.78000000000003,12,8,0
2018-08-29 13:00:00,36312.0,33790.311499999996,33732.88696174622,28.370000000000005,13,8,0
2018-08-29 14:00:00,35466.0,31979.11,33382.62619380951,30.0,14,8,0
2018-08-29 15:00:00,35297.0,32197.10458333333,33020.67948627472,30.189999999999998,15,8,0
2018-08-29 16:00:00,35109.0,31571.66,32802.18220443726,31.189999999999998,16,8,0
2018-08-29 17:00:00,34485.0,31558.66,32793.797432899475,31.600000000000023,17,8,0
2018-08-29 18:00:00,33930.0,32413.59,32927.53868980408,32.170000000000016,18,8,0
2018-08-29 19:00:00,33754.0,32556.62,32952.216874408725,32.19,19,8,0
2018-08-29 20:00:00,34561.0,33047.16,32495.864573764804,32.0,20,8,0
2018-08-29 21:00:00,32448.0,30573.845,31118.171405982972,30.400000000000034,21,8,0
2018-08-29 22:00:00,30194.0,27400.44,28970.698098754885,28.53000000000003,22,8,0
2018-08-29 23:00:00,28295.000000000004,27467.09,26942.894575405124,25.220000000000027,23,8,0
2018-08-30 00:00:00,26661.0,25103.02,25613.930261898044,25.450000000000045,0,8,0
2018-08-30 01:00:00,25524.0,25672.691000000003,24499.62488985062,25.57000000000005,1,8,0
2018-08-30 02:00:00,24984.0,23040.78,23642.012193107606,24.0,2,8,0
2018-08-30 03:00:00,24788.0,24418.31,23410.99635457993,23.0,3,8,0
2018-08-30 04:00:00,25041.0,23547.36,23965.678047943118,22.0,4,8,0
2018-08-30 05:00:00,26654.0,24993.54,25404.665018844607,21.430000000000007,5,8,0
2018-08-30 06:00:00,28869.0,26929.24,27494.897732257847,21.0,6,8,0
2018-08-30 07:00:00,30775.0,29787.55666666667,29652.013282585147,20.0,7,8,0
2018-08-30 08:00:00,32811.0,30050.82,31356.575805568697,19.760000000000048,8,8,0
2018-08-30 09:00:00,34400.0,31262.1,32481.446380424502,19.360000000000014,9,8,0
2018-08-30 10:00:00,35372.0,32893.85,33138.1200050354,21.360000000000014,10,8,0
2018-08-30 11:00:00,36276.0,33924.25,33422.6723900795,23.57000000000005,11,8,0
2018-08-30 12:00:00,36859.0,33805.153333333335,33402.49668617249,25.57000000000005,12,8,0
2018-08-30 13:00:00,36353.0,32459.938333333335,33164.49272413254,26.78000000000003,13,8,0
2018-08-30 14:00:00,35537.0,31970.81,32828.92361907959,28.210000000000036,14,8,0
2018-08-30 15:00:00,35232.0,31851.75,32519.83955097199,30.0,15,8,0
2018-08-30 16:00:00,35000.0,31627.74,32375.083819866184,31.0,16,8,0
2018-08-30 17:00:00,34479.0,31977.75,32424.35472984314,31.980000000000018,17,8,0
2018-08-30 18:00:00,33895.0,31689.09,32618.899009704593,32.379999999999995,18,8,0
2018-08-30 19:00:00,33768.0,29809.63,32735.113798904422,31.77000000000004,19,8,0
2018-08-30 20:00:00,34682.0,31272.35,32341.17115478516,31.57000000000005,20,8,0
2018-08-30 21:00:00,32504.0,31200.16,30953.532974052432,30.79000000000002,21,8,0
2018-08-30 22:00:00,30222.0,29533.040666666675,28782.07492284775,30.53000000000003,22,8,0
2018-08-30 23:00:00,28321.0,26838.25,26791.90764541626,26.960000000000036,23,8,0
2018-08-31 00:00:00,26693.0,24885.96,25512.20447511673,26.32000000000005,0,8,0
2018-08-31 01:00:00,25550.000000000004,24817.01333333333,24417.857496356966,25.430000000000007,1,8,0
2018-08-31 02:00:00,24990.0,24467.69,23585.267262840272,25.0,2,8,0
2018-08-31 03:00:00,24719.0,23935.72,23373.48219327927,24.0,3,8,0
2018-08-31 04:00:00,24945.0,24540.87,23930.424893760683,23.0,4,8,0
2018-08-31 05:00:00,26695.0,25986.29,25348.838164901736,22.0,5,8,0
2018-08-31 06:00:00,28995.0,25980.05,27423.390330028535,21.0,6,8,0
2018-08-31 07:00:00,30750.000000000004,28242.08,29588.25337018967,20.0,7,8,0
2018-08-31 08:00:00,32708.0,31144.96,31308.58190069199,20.760000000000048,8,8,0
2018-08-31 09:00:00,33802.0,32697.5,32435.007833576205,19.980000000000018,9,8,0
2018-08-31 10:00:00,34791.0,32164.58,33084.25138835907,22.189999999999998,10,8,0
2018-08-31 11:00:00,35746.0,31744.66,33362.72640113831,24.189999999999998,11,8,0
2018-08-31 12:00:00,36374.0,33546.30333333334,33356.16069040298,26.180000000000007,12,8,0
2018-08-31 13:00:00,35781.0,32022.07,33147.76468982697,27.760000000000048,13,8,0
2018-08-31 14:00:00,34900.0,33626.19,32858.50228023529,29.970000000000027,14,8,0
2018-08-31 15:00:00,34667.0,33074.06,32602.661755561832,31.379999999999995,15,8,0
2018-08-31 16:00:00,34340.0,32783.706666666665,32474.790327072147,33.0,16,8,0
2018-08-31 17:00:00,33784.0,32219.841666666664,32532.09684658051,33.39000000000004,17,8,0
2018-08-31 18:00:00,33208.0,33380.17,32716.38357686997,33.950000000000045,18,8,0
2018-08-31 19:00:00,32965.0,33588.78,32812.92076740265,34.0,19,8,0
2018-08-31 20:00:00,33653.0,33171.18,32395.92366409302,33.400000000000034,20,8,0
2018-08-31 21:00:00,31653.000000000004,31784.81,31033.845118904115,32.01000000000005,21,8,0
2018-08-31 22:00:00,29679.0,26925.85,28971.699192619326,30.05000000000001,22,8,0
2018-08-31 23:00:00,28826.0,27840.04,27043.270106315616,28.29000000000002,23,8,0
2018-09-01 00:00:00,26713.000000000004,26457.42,25752.10319042206,26.860000000000014,0,9,1
2018-09-01 01:00:00,25396.0,25516.83,24582.40070228577,25.860000000000014,1,9,1
2018-09-01 02:00:00,24994.0,24193.11,23620.87202072144,25.0,2,9,1
2018-09-01 03:00:00,24818.0,23182.95,23194.083731079103,24.0,3,9,1
2018-09-01 04:00:00,25531.0,23421.04,23345.89839477539,23.0,4,9,1
2018-09-01 05:00:00,28322.0,24864.56166666667,24073.434814834596,22.0,5,9,1
2018-09-01 06:00:00,33300.0,24791.84,25316.388073539736,21.0,6,9,1
2018-09-01 07:00:00,36659.0,25577.29,26890.37133121491,20.0,7,9,1
2018-09-01 08:00:00,37888.0,26303.86,28505.899984264375,20.5,8,9,1
2018-09-01 09:00:00,38686.0,29486.18,29863.942411994936,20.230000000000018,9,9,1
2018-09-01 10:00:00,38688.0,30220.61,30788.801757812504,21.78000000000003,10,9,1
2018-09-01 11:00:00,38082.0,30273.14,31251.13132133484,23.78000000000003,11,9,1
2018-09-01 12:00:00,38398.0,29972.13,31284.80470056534,26.370000000000005,12,9,1
2018-09-01 13:00:00,37405.0,31206.55,30983.946693992617,27.379999999999995,13,9,1
2018-09-01 14:00:00,37085.0,26696.95,30525.367569923405,29.379999999999995,14,9,1
2018-09-01 15:00:00,36894.0,24096.23,30081.267681503297,30.970000000000027,15,9,1
2018-09-01 16:00:00,36903.0,29107.61,29815.797122192384,32.57000000000005,16,9,1
2018-09-01 17:00:00,38582.0,32001.49,29806.44788217545,33.379999999999995,17,9,1
2018-09-01 18:00:00,39374.0,34535.02,30068.329153728486,34.379999999999995,18,9,1
2018-09-01 19:00:00,39478.0,34065.48,30461.256053829195,33.98000000000002,19,9,1
2018-09-01 20:00:00,38343.0,34126.62,30634.699228382113,33.77000000000004,20,9,1
2018-09-01 21:00:00,35348.0,30269.96,29810.437607479096,32.39000000000004,21,9,1
2018-09-01 22:00:00,31823.0,29312.84,27589.247166442874,30.0,22,9,1
2018-09-01 23:00:00,30623.999999999996,26185.46,25300.768567562107,28.560000000000002,23,9,1
2018-09-02 00:00:00,28131.0,24952.57,23886.686858654026,26.29000000000002,0,9,1
2018-09-02 01:00:00,26720.0,23784.49,22764.677947235108,25.860000000000014,1,9,1
2018-09-02 02:00:00,26257.0,22395.15,21902.58718671799,25.430000000000007,2,9,1
2018-09-02 03:00:00,26106.0,22781.51,21557.070627021792,25.0,3,9,1
2018-09-02 04:00:00,26694.0,22240.49,21740.988661766056,24.0,4,9,1
2018-09-02 05:00:00,29564.0,22275.11,22448.18334283829,23.0,5,9,1
2018-09-02 06:00:00,34672.0,24984.74,23672.377079200745,22.430000000000007,6,9,1
2018-09-02 07:00:00,37633.0,27831.8,25276.26130142212,22.0,7,9,1
2018-09-02 08:00:00,39147.0,27240.1,26958.113643836976,21.99000000000001,8,9,1
2018-09-02 09:00:00,39780.0,28772.93,28380.33595504761,21.450000000000045,9,9,1
2018-09-02 10:00:00,39633.0,29118.73,29322.48980779648,22.980000000000018,10,9,1
2018-09-02 11:00:00,39159.0,31910.74,29731.382934188845,24.99000000000001,11,9,1
2018-09-02 12:00:00,38898.0,28718.87,29674.982282543184,26.78000000000003,12,9,1
2018-09-02 13:00:00,37509.0,29401.27,29323.18324842453,28.57000000000005,13,9,1
2018-09-02 14:00:00,36582.0,27282.78,28903.52225875855,29.78000000000003,14,9,1
2018-09-02 15:00:00,36145.0,31074.47,28600.708456611635,31.379999999999995,15,9,1
2018-09-02 16:00:00,36179.0,29088.0,28532.482688903812,33.35000000000002,16,9,1
2018-09-02 17:00:00,36830.0,27305.46,28740.89822301865,34.57000000000005,17,9,1
2018-09-02 18:00:00,38906.0,27034.95,29205.928298282626,36.0,18,9,1
2018-09-02 19:00:00,39084.0,29287.76,29788.755379390717,35.60000000000002,19,9,1
2018-09-02 20:00:00,38352.0,30388.48,30151.488311862948,34.58000000000004,20,9,1
2018-09-02 21:00:00,35900.0,30193.34,29483.260599040987,33.19,21,9,1
2018-09-02 22:00:00,33003.0,28244.85,27413.03022937775,31.25,22,9,1
2018-09-02 23:00:00,27788.0,24229.79371428571,25308.347580623627,28.670000000000016,23,9,1
2018-09-03 00:00:00,25866.0,23295.92,23970.349005413056,27.57000000000005,0,9,0
2018-09-03 01:00:00,24595.0,21229.52,22935.362009429933,25.04000000000002,1,9,0
2018-09-03 02:00:00,24144.0,21278.851428571426,22201.684733104707,26.0,2,9,0
2018-09-03 03:00:00,24096.0,20689.96,22066.422301864626,24.0,3,9,0
2018-09-03 04:00:00,24737.0,21057.03,22707.84267435074,24.0,4,9,0
2018-09-03 05:00:00,27565.0,24006.74,24310.5402340889,22.57000000000005,5,9,0
2018-09-03 06:00:00,31515.0,25417.62,26627.518266105653,22.57000000000005,6,9,0
2018-09-03 07:00:00,33938.0,28467.72,28965.431368350986,20.970000000000027,7,9,0
2018-09-03 08:00:00,34935.0,29053.25,30761.97732563019,22.230000000000018,8,9,0
2018-09-03 09:00:00,35175.0,32337.24,31902.423456001285,21.58000000000004,9,9,0
2018-09-03 10:00:00,35239.0,30897.07,32526.773957252506,22.970000000000027,10,9,0
2018-09-03 11:00:00,35028.0,31610.9,32756.288154983522,24.379999999999995,11,9,0
2018-09-03 12:00:00,34871.0,32455.251666666663,32688.418874359133,26.400000000000034,12,9,0
2018-09-03 13:00:00,33899.0,30780.94,32447.260245800022,27.57000000000005,13,9,0
2018-09-03 14:00:00,33031.0,30375.86,32188.445739841463,28.77000000000004,14,9,0
2018-09-03 15:00:00,32616.0,29850.69,32043.736400890353,30.379999999999995,15,9,0
2018-09-03 16:00:00,32419.0,31254.17,32071.144397544864,32.0,16,9,0
2018-09-03 17:00:00,32340.0,29847.965,32256.05375938416,31.379999999999995,17,9,0
2018-09-03 18:00:00,34486.0,31387.08,32531.542582416536,31.980000000000018,18,9,0
2018-09-03 19:00:00,34979.0,31579.2,32701.560062599183,32.19,19,9,0
2018-09-03 20:00:00,34081.0,30837.81,32436.817127609254,31.600000000000023,20,9,0
2018-09-03 21:00:00,31995.0,30253.9425,31287.566254615787,29.600000000000023,21,9,0
2018-09-03 22:00:00,29506.0,28093.63,29240.387902450562,28.05000000000001,22,9,0
2018-09-03 23:00:00,24617.999999999996,26873.9,27132.750805950167,26.970000000000027,23,9,0
2018-09-04 00:00:00,22980.0,25288.24,25677.055334281922,26.0,0,9,0
2018-09-04 01:00:00,21850.0,23756.09,24518.579747581483,24.860000000000014,1,9,0
2018-09-04 02:00:00,21621.0,23645.94,23605.838520908357,24.0,2,9,0
2018-09-04 03:00:00,21549.999999999996,22493.52,23302.709740448,22.57000000000005,3,9,0
2018-09-04 04:00:00,22308.0,23238.89,23814.529966259004,22.0,4,9,0
2018-09-04 05:00:00,25262.999999999996,23286.87,25266.394422626498,20.0,5,9,0
2018-09-04 06:00:00,29315.0,24429.77,27398.89038896561,18.860000000000014,6,9,0
2018-09-04 07:00:00,31698.0,29074.028333333332,29573.227195453645,18.0,7,9,0
2018-09-04 08:00:00,33159.0,29594.82,31240.763895606997,17.5,8,9,0
2018-09-04 09:00:00,33851.0,31308.81,32311.236006546023,17.170000000000016,9,9,0
2018-09-04 10:00:00,34035.0,31874.57,32918.03073978424,19.55000000000001,10,9,0
2018-09-04 11:00:00,34085.0,33012.89,33169.87177238464,22.189999999999998,11,9,0
2018-09-04 12:00:00,33670.0,33200.0,33136.64522285462,24.379999999999995,12,9,0
2018-09-04 13:00:00,32610.0,31056.51,32893.29639625549,25.57000000000005,13,9,0
2018-09-04 14:00:00,31896.0,31627.13,32571.095556831362,27.170000000000016,14,9,0
2018-09-04 15:00:00,31381.0,30831.43,32303.4982834816,27.77000000000004,15,9,0
2018-09-04 16:00:00,31093.0,31249.67,32193.605035781864,28.620000000000005,16,9,0
2018-09-04 17:00:00,30613.0,31814.94,32276.534674835206,29.390000000000043,17,9,0
2018-09-04 18:00:00,30936.0,32222.35,32526.634780788423,29.390000000000043,18,9,0
2018-09-04 19:00:00,32422.0,31324.81,32706.751100540165,29.390000000000043,19,9,0
2018-09-04 20:00:00,34072.0,31976.67,32364.638259983065,28.980000000000018,20,9,0
2018-09-04 21:00:00,31489.0,29085.22,30932.197466278078,27.79000000000002,21,9,0
2018-09-04 22:00:00,28841.0,27876.85,28582.461689662934,27.03000000000003,22,9,0
2018-09-04 23:00:00,25313.0,25798.66,26481.663773441316,24.879999999999995,23,9,0
2018-09-05 00:00:00,24063.0,24445.61,25190.648242473606,23.860000000000014,0,9,0
2018-09-05 01:00:00,23208.0,23218.06,24083.870607948305,22.430000000000007,1,9,0
2018-09-05 02:00:00,22765.0,23994.73,23245.476471710208,21.430000000000007,2,9,0
2018-09-05 03:00:00,22670.0,23995.81,23026.722812175754,21.430000000000007,3,9,0
2018-09-05 04:00:00,23051.0,23843.66,23614.635938453677,19.860000000000014,4,9,0
2018-09-05 05:00:00,24999.0,24375.28,25143.569972229005,19.430000000000007,5,9,0
2018-09-05 06:00:00,27563.0,28425.282761904764,27349.94666576386,17.860000000000014,6,9,0
2018-09-05 07:00:00,29845.000000000004,28215.87,29541.09940748215,17.430000000000007,7,9,0
2018-09-05 08:00:00,31090.0,30528.17,31164.436592674258,16.980000000000018,8,9,0
2018-09-05 09:00:00,31455.0,31896.85,32167.928199005128,16.950000000000045,9,9,0
2018-09-05 10:00:00,31764.0,32579.39,32707.498258399966,18.970000000000027,10,9,0
2018-09-05 11:00:00,32217.0,32590.97,32887.68538722992,21.370000000000005,11,9,0
2018-09-05 12:00:00,32047.0,31156.23,32770.69413986206,23.210000000000036,12,9,0
2018-09-05 13:00:00,31155.0,33211.71,32446.14439239502,24.57000000000005,13,9,0
2018-09-05 14:00:00,30621.000000000004,31320.10333333333,32062.92566108704,25.0,14,9,0
2018-09-05 15:00:00,30344.0,30636.65,31774.942698287967,26.57000000000005,15,9,0
2018-09-05 16:00:00,30190.0,31042.91,31698.96699905396,26.390000000000043,16,9,0
2018-09-05 17:00:00,29684.999999999996,30846.89,31872.45900745392,27.189999999999998,17,9,0
2018-09-05 18:00:00,29505.0,31165.33,32213.983400154117,27.379999999999995,18,9,0
2018-09-05 19:00:00,30274.0,32658.7,32503.399636363985,27.79000000000002,19,9,0
2018-09-05 20:00:00,31359.0,32415.48,32239.486876773837,26.79000000000002,20,9,0
2018-09-05 21:00:00,29551.0,29598.413333333334,30765.727765083317,25.390000000000043,21,9,0
2018-09-05 22:00:00,26940.000000000004,27488.5,28328.413367176057,25.03000000000003,22,9,0
2018-09-05 23:00:00,25504.0,25977.67,26235.85127925873,23.620000000000005,23,9,0
2018-09-06 00:00:00,24098.000000000004,24313.66,24986.593570899964,23.430000000000007,0,9,0
2018-09-06 01:00:00,22917.0,23811.22,23887.409599590304,21.860000000000014,1,9,0
2018-09-06 02:00:00,22311.0,23458.15,23070.412013435365,19.850000000000023,2,9,0
2018-09-06 03:00:00,21977.0,23600.37,22866.462334632877,19.0,3,9,0
2018-09-06 04:00:00,21782.0,24167.13,23436.377746582035,17.430000000000007,4,9,0
2018-09-06 05:00:00,21734.0,25441.45,24936.38016767502,16.430000000000007,5,9,0
2018-09-06 06:00:00,22108.0,29050.101000000002,27164.219336986545,17.0,6,9,0
2018-09-06 07:00:00,24150.0,28354.413666666664,29399.34939966202,17.57000000000005,7,9,0
2018-09-06 08:00:00,26323.0,30724.8,31036.05240879059,17.480000000000018,8,9,0
2018-09-06 09:00:00,27679.0,31522.912,32022.39112634659,17.79000000000002,9,9,0
2018-09-06 10:00:00,28140.0,31694.18,32524.66189336777,18.170000000000016,10,9,0
2018-09-06 11:00:00,28408.0,32413.34333333333,32658.437333965303,20.379999999999995,11,9,0
2018-09-06 12:00:00,28438.0,32838.46,32484.225026321412,21.970000000000027,12,9,0
2018-09-06 13:00:00,27602.0,32042.425,32102.33457565308,23.57000000000005,13,9,0
2018-09-06 14:00:00,26190.0,31486.318,31670.281997299197,24.78000000000003,14,9,0
2018-09-06 15:00:00,25490.999999999996,31234.476000000002,31366.23758220673,25.379999999999995,15,9,0
2018-09-06 16:00:00,25032.0,30229.61,31302.992866897584,23.74000000000001,16,9,0
2018-09-06 17:00:00,24871.0,30951.18,31539.170443058018,25.74000000000001,17,9,0
2018-09-06 18:00:00,25062.0,31312.7,31958.452970409395,24.960000000000036,18,9,0
2018-09-06 19:00:00,25706.0,32960.99,32328.635506248476,25.54000000000002,19,9,0
2018-09-06 20:00:00,26668.0,32876.66,32113.280682468416,25.390000000000043,20,9,0
2018-09-06 21:00:00,26567.0,29878.24,30595.18043766022,23.79000000000002,21,9,0
2018-09-06 22:00:00,24930.0,26945.15,28106.34633111954,23.0,22,9,0
2018-09-06 23:00:00,26254.0,26681.41,26052.00161190033,22.0,23,9,0
2018-09-07 00:00:00,24601.0,25100.285,24836.544250774386,21.03000000000003,0,9,0
2018-09-07 01:00:00,23578.0,24176.636166666667,23725.039499855044,19.430000000000007,1,9,0
